,lifecycle:transition,timeStamp,org:resource,category,targetApp,eventType,event_src_path,event_dest_path,content,mouse_coord,target.workbookName,target.sheetName,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,target.id,title,description,url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,target.tagName,tag_type,target.name,tag_title,target.value,tag_checked,tag_html,tag_href,target.innerText,tag_option,tag_attributes,xpath,xpath_full,case:concept:name,case:creator,idx,Task
136,complete,2021-06-23 12:59:36.245000+00:00,simon,Clipboard,Clipboard,copy,,,1000 EURO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23126E+14,SmartRPA by marco2012,2,TravelRequest
137,complete,2021-06-23 12:59:38.874000+00:00,simon,Browser,Chrome,clickTextField,,,,"656,522",,,,,,,,,,,,amount_of_expenses,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,text,amount_of_expenses,,,,,,,,"{'class': 'shadow appearance-none border rounded w-full py-2 px-3 text-gray-700 leading-tight focus:outline-none focus:shadow-outline', 'name': 'amount_of_expenses', 'id': 'amount_of_expenses', 'type': 'text', 'placeholder': 'Amount of expenses', 'parentNodeTitle': ''}","id(""amount_of_expenses"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[8]/INPUT[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
138,complete,2021-06-23 12:59:39.142000+00:00,simon,Browser,Chrome,paste,,,1000 EURO,,,,,,,,,,,,,,,,https://bpm-diag.github.io/form/,,,,,,,,,,,,,,,,,,,,,,,,6.23126E+14,SmartRPA by marco2012,2,TravelRequest
139,complete,2021-06-23 12:59:41.122000+00:00,simon,Browser,Chrome,changeField,,,,,,,,,,,,,,,,amount_of_expenses,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,text,amount_of_expenses,,1000 EURO,,,,,,"{'class': 'shadow appearance-none border rounded w-full py-2 px-3 text-gray-700 leading-tight focus:outline-none focus:shadow-outline', 'name': 'amount_of_expenses', 'id': 'amount_of_expenses', 'type': 'text', 'placeholder': 'Amount of expenses'}","id(""amount_of_expenses"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[8]/INPUT[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
140,complete,2021-06-23 12:59:41.333000+00:00,simon,Browser,Chrome,mouseClick,,,,"463,589",,,,,,,,,,,,,,,https://bpm-diag.github.io/form/,,,,,,,,,,,LABEL,,,,,,"<input type=""radi",,Agree,,"{'class': 'inline-flex items-center', 'parentNodeTitle': ''}","id(""bpm-form"")/div[8]/div[9]/div[1]/div[1]/label[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[9]/DIV[1]/DIV[1]/LABEL[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
141,complete,2021-06-23 12:59:41.336000+00:00,simon,Browser,Chrome,clickRadioButton,,,,"463,589",,,,,,,,,,,,personal_data_yes,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,radio,radio-personal_data,,personal_data_yes,TRUE,,,,,"{'type': 'radio', 'class': 'form-radio text-indigo-600 h-4 w-4', 'name': 'radio-personal_data', 'id': 'personal_data_yes', 'value': 'personal_data_yes', 'required': '', 'oninvalid': ""this.setCustomValidity('You must agree to this')"", 'parentNodeTitle': ''}","id(""personal_data_yes"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[9]/DIV[1]/DIV[1]/LABEL[1]/INPUT[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
142,complete,2021-06-23 12:59:43.649000+00:00,simon,Browser,Chrome,clickRadioButton,,,,"460,376",,,,,,,,,,,,car_yes,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,radio,radio-car,,car_yes,TRUE,,,,,"{'type': 'radio', 'class': 'form-radio text-indigo-600 h-4 w-4', 'name': 'radio-car', 'id': 'car_yes', 'value': 'car_yes', 'parentNodeTitle': ''}","id(""car_yes"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[10]/DIV[1]/DIV[1]/LABEL[1]/INPUT[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
143,complete,2021-06-23 12:59:44.801000+00:00,simon,Browser,Chrome,clickRadioButton,,,,"464,501",,,,,,,,,,,,car_reject,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,radio,radio-car-request,,car_reject,TRUE,,,,,"{'type': 'radio', 'class': 'form-radio text-green-500 h-4 w-4', 'name': 'radio-car-request', 'id': 'car_reject', 'value': 'car_reject', 'parentNodeTitle': ''}","id(""car_reject"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[11]/DIV[1]/DIV[2]/LABEL[1]/INPUT[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
144,complete,2021-06-23 12:59:47.418000+00:00,simon,Browser,Chrome,clickButton,,,,"625,559",,,,,,,,,,,,submit-form,,,https://bpm-diag.github.io/form/,,,,,,,,,,,BUTTON,submit,,,,,Submit,,Submit,,"{'class': 'px-4 py-2 rounded text-white inline-block shadow-lg bg-blue-500 hover:bg-blue-600 focus:bg-blue-700 pageclip-form__submit', 'id': 'submit-form', 'type': 'submit', 'parentNodeTitle': ''}","id(""submit-form"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[8]/DIV[12]/BUTTON[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
145,complete,2021-06-23 12:59:47.419000+00:00,simon,Browser,Chrome,submit,,,,,,,,,,,,,,,,,,,https://bpm-diag.github.io/form/,,,,,,,,,,,,,,,,,,,,,,"id(""bpm-form"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1],6.23126E+14,SmartRPA by marco2012,2,TravelRequest
146,complete,2021-06-23 12:59:47.581000+00:00,simon,Browser,Chrome,formSubmit,,,,,,,,,,,,,,,,,,,https://bpm-diag.github.io/form/?full_name=Anna+Greco&position=Professore+ordinario&email=ds_mail%40uniroma1.it&tax_code=GRCANN19A51E057O&in_service_at=Department+of+Computer%2C+Control+and+Management+Engineering&starting_date=03%2F02%2F2020&starting_time=22%3A00&ending_date=06%2F02%2F2020&ending_time=23%3A59&destination=New+York+%28NY%29&means_of_transportation=Taxi%2Bcar%2Bbus&purpose=Study+period&anticipation_expenses=No&amount_of_expenses=1000+EURO&radio-personal_data=personal_data_yes&radio-car=car_yes&radio-car-request=car_reject&timestamp=2021-06-23T12%3A59%3A45.782,[],,,,,,,,,,,,,,,,,,,,,,,6.23126E+14,SmartRPA by marco2012,2,TravelRequest
0,complete,2021-06-23 12:54:52.993000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,dloablkafgbkmfldigmkdaocnoidlajd,BrowserLogger,Log user interactions with the browser,,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
1,complete,2021-06-23 12:54:52.994000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,felcaaldnbdncclmgdcncolpebgiejap,Fogli,Crea e modifica fogli di lavoro,,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
2,complete,2021-06-23 12:54:52.995000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,ghbmnnjooekpmoecnnnilnnbdlolhkhi,Documenti Google offline,"Modifica, crea e visualizza documenti, fogli di lavoro e presentazioni, senza accesso a Internet.",,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
3,complete,2021-06-23 12:54:52.995000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,lmjegmlicamnimmfhcmpkclmigmmcbeh,Application Launcher For Drive (by Google),Apri i file di Drive direttamente dal tuo browser in applicazioni compatibili installate nel tuo computer.,,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
4,complete,2021-06-23 12:54:52.995000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,ocdlmjhbenodhlknglojajgokahchlkk,Office,,,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
5,complete,2021-06-23 12:54:52.995000+00:00,simon,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,pjkljhegncpnkpknbcohdijeoejaedia,Gmail,"Servizio di posta veloce in cui è possibile cercare i messaggi, con meno spam.",,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
6,complete,2021-06-23 12:54:52.998000+00:00,simon,Browser,Chrome,newWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
7,complete,2021-06-23 12:54:52.998000+00:00,simon,Browser,Chrome,newTab,,,,,,,,,,,,,,,,0,Nuova scheda,,chrome://newtab/,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
8,complete,2021-06-23 12:54:52.999000+00:00,simon,Browser,Chrome,startPage,,,,,,,,,,,,,,,,,,,chrome://new-tab-page/,[],,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
9,complete,2021-06-23 12:54:56.352000+00:00,simon,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,https://bpm-diag.github.io/form/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
10,complete,2021-06-23 12:55:02.760000+00:00,simon,Clipboard,Clipboard,copy,,,Lucia Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
11,complete,2021-06-23 12:55:05.426000+00:00,simon,Browser,Chrome,clickTextField,,,,"628,374",,,,,,,,,,,,full_name,,,https://bpm-diag.github.io/form/,,,,,,,,,,,INPUT,text,full_name,,,,,,,,"{'class': 'shadow appearance-none border rounded w-full py-2 px-3 text-gray-700 leading-tight focus:outline-none focus:shadow-outline', 'name': 'full_name', 'id': 'full_name', 'type': 'text', 'placeholder': 'Full Name', 'parentNodeTitle': ''}","id(""full_name"")",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/INPUT[1],6.23125E+14,SmartRPA by marco2012,1,TravelRequest
12,complete,2021-06-23 12:55:05.797000+00:00,simon,Browser,Chrome,paste,,,Lucia Costa,,,,,,,,,,,,,,,,https://bpm-diag.github.io/form/,,,,,,,,,,,,,,,,,,,,,,,,6.23125E+14,SmartRPA by marco2012,1,TravelRequest
